Tissue	Module	Symbol	is.hub
Adipose	M10	IQGAP3	no
Adipose	M10	IRS2	no
Adipose	M10	ISCA1	yes
Adipose	M10	ISCU	no
Adipose	M10	ITFG2	no
Adipose	M10	ITGAE	no
Adipose	M10	ITGB3BP	no
Adipose	M10	ITGB4BP	no
Adipose	M10	ITGBL1	no
Adipose	M10	ITM2B	no
Adipose	M10	ITPRIPL1	no
Adipose	M10	IWS1	no
Adipose	M10	JAK1	yes
Adipose	M10	JAZF1	no
Adipose	M10	JMJD2B	no
Adipose	M10	JMJD5	no
Adipose	M10	KCND2	no
Adipose	M10	KCNG2	no
Adipose	M10	KCNJ10	no
Adipose	M10	KCNK3	no
Adipose	M10	KCNMB3	no
Adipose	M10	KCNQ2	no
Adipose	M10	KCTD18	no
Adipose	M10	KCTD2	no
Adipose	M10	KCTD3	no
Adipose	M10	KHDRBS1	no
Adipose	M10	KHK	no
Adipose	M10	KIAA0090	no
Adipose	M10	KIAA0100	no
Adipose	M10	KIAA0141	no
Adipose	M10	KIAA0146	no
Adipose	M10	KIAA0196	no
Adipose	M10	KIAA0226	no
Adipose	M10	KIAA0406	no
Adipose	M10	KIAA0430	no
Adipose	M10	KIAA0889	no
Adipose	M10	KIAA1267	no
Adipose	M10	KIAA1407	no
Adipose	M10	KIAA1429	no
Adipose	M10	KIAA1468	no
Adipose	M10	KIAA1571	no
Adipose	M10	KIAA1632	no
Adipose	M10	KIAA1715	no
Adipose	M10	KIAA1772	no
Adipose	M10	KIF15	no
Adipose	M10	KIF16B	no
Adipose	M10	KIF1C	yes
Adipose	M10	KL	no
Adipose	M10	KLF11	no
Adipose	M10	KLF13	no
Adipose	M10	KLF6	no
Adipose	M10	KLHDC10	no
Adipose	M10	KLHL2	no
Adipose	M10	KLHL7	no
Adipose	M10	KPNA3	no
Adipose	M10	KRAS	no
Adipose	M10	KREMEN1	no
Adipose	M10	L3MBTL	no
Adipose	M10	LAIR1	no
Adipose	M10	LAMA1	no
Adipose	M10	LAMA2	no
Adipose	M10	LAPTM4A	no
Adipose	M10	LASS5	no
Adipose	M10	LAYN	no
Adipose	M10	LCORL	no
Adipose	M10	LDLRAD3	no
Adipose	M10	LDLRAP1	no
Adipose	M10	LECT1	no
Adipose	M10	LEPR	no
Adipose	M10	LGALS3	no
Adipose	M10	LGALS3BP	no
Adipose	M10	LGALS9B	no
Adipose	M10	LGR4	no
Adipose	M10	LIG1	no
Adipose	M10	LIMK2	no
Adipose	M10	LIMS1	no
Adipose	M10	LIN7C	no
Adipose	M10	LINS1	no
Adipose	M10	LIPT1	no
Adipose	M10	LMAN2	no
Adipose	M10	LMAN2L	no
Adipose	M10	LMO4	no
Adipose	M10	LNX1	no
Adipose	M10	LOC100049716	no
Adipose	M10	LOC100125556	no
Adipose	M10	LOC100127885	no
Adipose	M10	LOC100127999	no
Adipose	M10	LOC100128016	no
Adipose	M10	LOC100128291	no
Adipose	M10	LOC100128304	no
Adipose	M10	LOC100128346	no
Adipose	M10	LOC100128392	no
Adipose	M10	LOC100128476	no
Adipose	M10	LOC100128657	no
Adipose	M10	LOC100128689	no
Adipose	M10	LOC100128695	no
Adipose	M10	LOC100128805	no
Adipose	M10	LOC100128899	no
Adipose	M10	LOC100129027	no
Adipose	M10	LOC100129028	yes
Adipose	M10	LOC100129144	no
Adipose	M10	LOC100129201	no
Adipose	M10	LOC100129206	no
Adipose	M10	LOC100129361	no
Adipose	M10	LOC100129387	no
Adipose	M10	LOC100129391	no
Adipose	M10	LOC100129426	no
Adipose	M10	LOC100129434	no
Adipose	M10	LOC100129540	no
Adipose	M10	LOC100129541	no
Adipose	M10	LOC100129552	no
Adipose	M10	LOC100129630	no
Adipose	M10	LOC100129650	no
Adipose	M10	LOC100129705	no
Adipose	M10	LOC100129759	no
Adipose	M10	LOC100129781	no
Adipose	M10	LOC100129842	no
Adipose	M10	LOC100129866	no
Adipose	M10	LOC100129960	no
Adipose	M10	LOC100129975	no
Adipose	M10	LOC100129979	no
Adipose	M10	LOC100130092	no
Adipose	M10	LOC100130154	no
Adipose	M10	LOC100130263	no
Adipose	M10	LOC100130291	no
Adipose	M10	LOC100130308	yes
Adipose	M10	LOC100130332	no
Adipose	M10	LOC100130422	no
Adipose	M10	LOC100130506	no
Adipose	M10	LOC100130511	no
Adipose	M10	LOC100130516	no
Adipose	M10	LOC100130522	no
Adipose	M10	LOC100130550	no
Adipose	M10	LOC100130553	no
Adipose	M10	LOC100130561	no
Adipose	M10	LOC100130707	no
Adipose	M10	LOC100130746	no
Adipose	M10	LOC100130837	no
Adipose	M10	LOC100130932	no
Adipose	M10	LOC100130934	no
Adipose	M10	LOC100131009	no
Adipose	M10	LOC100131017	no
Adipose	M10	LOC100131061	no
Adipose	M10	LOC100131360	no
Adipose	M10	LOC100131368	no
Adipose	M10	LOC100131510	no
Adipose	M10	LOC100131621	no
Adipose	M10	LOC100131643	no
Adipose	M10	LOC100131658	no
Adipose	M10	LOC100131707	no
Adipose	M10	LOC100131722	no
Adipose	M10	LOC100131727	no
Adipose	M10	LOC100131737	no
Adipose	M10	LOC100131774	no
Adipose	M10	LOC100131785	no
Adipose	M10	LOC100131801	no
Adipose	M10	LOC100131810	no
Adipose	M10	LOC100131859	no
Adipose	M10	LOC100131971	no
Adipose	M10	LOC100132000	no
Adipose	M10	LOC100132024	no
Adipose	M10	LOC100132032	no
Adipose	M10	LOC100132048	no
Adipose	M10	LOC100132086	no
Adipose	M10	LOC100132299	no
Adipose	M10	LOC100132308	no
Adipose	M10	LOC100132356	no
Adipose	M10	LOC100132444	no
Adipose	M10	LOC100132457	yes
Adipose	M10	LOC100132474	no
Adipose	M10	LOC100132485	no
Adipose	M10	LOC100132503	no
Adipose	M10	LOC100132510	no
Adipose	M10	LOC100132513	no
Adipose	M10	LOC100132535	no
Adipose	M10	LOC100132564	no
Adipose	M10	LOC100132648	no
Adipose	M10	LOC100132703	no
Adipose	M10	LOC100132717	yes
Adipose	M10	LOC100132738	no
Adipose	M10	LOC100132767	no
Adipose	M10	LOC100132797	no
Adipose	M10	LOC100132804	no
Adipose	M10	LOC100132918	no
Adipose	M10	LOC100132941	no
Adipose	M10	LOC100132992	no
Adipose	M10	LOC100133012	no
Adipose	M10	LOC100133075	no
Adipose	M10	LOC100133076	no
Adipose	M10	LOC100133099	no
Adipose	M10	LOC100133182	no
Adipose	M10	LOC100133200	no
Adipose	M10	LOC100133232	no
Adipose	M10	LOC100133264	no
Adipose	M10	LOC100133443	no
Adipose	M10	LOC100133463	no
Adipose	M10	LOC100133473	no
Adipose	M10	LOC100133517	no
Adipose	M10	LOC100133673	no
Adipose	M10	LOC100133719	no
Adipose	M10	LOC100133744	no
Adipose	M10	LOC100133747	no
Adipose	M10	LOC100133758	no
Adipose	M10	LOC100133803	no
Adipose	M10	LOC100133823	no
Adipose	M10	LOC100133836	no
Adipose	M10	LOC100133981	no
Adipose	M10	LOC100133999	no
Adipose	M10	LOC100134083	no
Adipose	M10	LOC100134241	no
Adipose	M10	LOC100134261	no
Adipose	M10	LOC100134265	no
Adipose	M10	LOC100134301	no
Adipose	M10	LOC100134393	no
Adipose	M10	LOC100134466	no
Adipose	M10	LOC100134468	no
Adipose	M10	LOC100134648	no
Adipose	M10	LOC100134703	no
Adipose	M10	LOC100134773	no
Adipose	M10	LOC100134785	no
Adipose	M10	LOC100189589	no
Adipose	M10	LOC113230	no
Adipose	M10	LOC128192	yes
Adipose	M10	LOC134997	no
Adipose	M10	LOC145853	no
Adipose	M10	LOC147804	no
Adipose	M10	LOC148915	no
Adipose	M10	LOC150568	no
Adipose	M10	LOC151579	no
Adipose	M10	LOC153561	no
Adipose	M10	LOC154860	no
Adipose	M10	LOC158301	no
Adipose	M10	LOC168474	no
Adipose	M10	LOC201725	no
Adipose	M10	LOC205251	no
Adipose	M10	LOC257396	no
Adipose	M10	LOC283314	no
Adipose	M10	LOC283392	no
Adipose	M10	LOC283588	no
Adipose	M10	LOC283767	no
Adipose	M10	LOC283953	no
Adipose	M10	LOC283999	no
Adipose	M10	LOC284988	yes
Adipose	M10	LOC285550	no
Adipose	M10	LOC286016	no
Adipose	M10	LOC339804	no
Adipose	M10	LOC340274	no
Adipose	M10	LOC341230	no
Adipose	M10	LOC341315	no
Adipose	M10	LOC344328	no
Adipose	M10	LOC344595	no
Adipose	M10	LOC345041	no
Adipose	M10	LOC387820	no
Adipose	M10	LOC387934	no
Adipose	M10	LOC388076	yes
Adipose	M10	LOC388080	no
Adipose	M10	LOC388524	no
Adipose	M10	LOC388796	no
Adipose	M10	LOC389174	no
Adipose	M10	LOC389203	no
Adipose	M10	LOC389293	no
Adipose	M10	LOC389435	no
Adipose	M10	LOC389465	no
Adipose	M10	LOC389787	yes
Adipose	M10	LOC389873	no
Adipose	M10	LOC390414	no
Adipose	M10	LOC390466	no
Adipose	M10	LOC390530	no
Adipose	M10	LOC391132	no
Adipose	M10	LOC391429	no
Adipose	M10	LOC391532	yes
Adipose	M10	LOC392285	yes
Adipose	M10	LOC392635	no
Adipose	M10	LOC392871	no
Adipose	M10	LOC400027	no
Adipose	M10	LOC400743	no
Adipose	M10	LOC400836	no
Adipose	M10	LOC401076	yes
Adipose	M10	LOC401237	no
Adipose	M10	LOC401533	no
Adipose	M10	LOC401588	no
Adipose	M10	LOC402116	no
Adipose	M10	LOC402175	no
Adipose	M10	LOC402221	no
Adipose	M10	LOC402644	no
Adipose	M10	LOC404266	no
Adipose	M10	LOC440055	no
Adipose	M10	LOC440063	yes
Adipose	M10	LOC440145	no
Adipose	M10	LOC440258	no
Adipose	M10	LOC440330	no
Adipose	M10	LOC440354	no
Adipose	M10	LOC440563	no
Adipose	M10	LOC440731	no
Adipose	M10	LOC440748	no
Adipose	M10	LOC441126	no
Adipose	M10	LOC441131	no
Adipose	M10	LOC441179	no
Adipose	M10	LOC441251	no
Adipose	M10	LOC441253	no
Adipose	M10	LOC441377	no
Adipose	M10	LOC441484	no
Adipose	M10	LOC441714	no
Adipose	M10	LOC442041	no
Adipose	M10	LOC442064	no
Adipose	M10	LOC442075	no
Adipose	M10	LOC442153	no
Adipose	M10	LOC442366	no
Adipose	M10	LOC442727	no
Adipose	M10	LOC474170	no
Adipose	M10	LOC493869	no
Adipose	M10	LOC552889	no
Adipose	M10	LOC554223	no
Adipose	M10	LOC641700	no
Adipose	M10	LOC641710	no
Adipose	M10	LOC641724	no
Adipose	M10	LOC641768	no
Adipose	M10	LOC641788	no
Adipose	M10	LOC641825	no
Adipose	M10	LOC641992	no
Adipose	M10	LOC642076	no
Adipose	M10	LOC642252	no
Adipose	M10	LOC642295	no
Adipose	M10	LOC642384	no
Adipose	M10	LOC642441	no
Adipose	M10	LOC642443	no
Adipose	M10	LOC642502	no
Adipose	M10	LOC642548	no
Adipose	M10	LOC642567	no
Adipose	M10	LOC642585	no
Adipose	M10	LOC642732	no
Adipose	M10	LOC642741	no
Adipose	M10	LOC642828	yes
Adipose	M10	LOC642921	no
Adipose	M10	LOC642934	no
Adipose	M10	LOC642960	no
Adipose	M10	LOC642962	no
Adipose	M10	LOC642975	no
Adipose	M10	LOC643035	no
Adipose	M10	LOC643100	no
Adipose	M10	LOC643287	no
Adipose	M10	LOC643342	no
Adipose	M10	LOC643357	no
Adipose	M10	LOC643387	no
Adipose	M10	LOC643444	no
Adipose	M10	LOC643446	no
Adipose	M10	LOC643558	no
Adipose	M10	LOC643680	no
Adipose	M10	LOC643778	no
Adipose	M10	LOC643783	no
Adipose	M10	LOC643841	no
Adipose	M10	LOC643894	no
Adipose	M10	LOC643911	no
Adipose	M10	LOC643913	no
Adipose	M10	LOC643980	no
Adipose	M10	LOC643986	no
Adipose	M10	LOC643997	no
Adipose	M10	LOC644033	no
Adipose	M10	LOC644063	yes
Adipose	M10	LOC644128	no
Adipose	M10	LOC644172	no
Adipose	M10	LOC644191	no
Adipose	M10	LOC644256	no
Adipose	M10	LOC644310	no
Adipose	M10	LOC644330	no
Adipose	M10	LOC644360	no
Adipose	M10	LOC644464	no
Adipose	M10	LOC644482	no
Adipose	M10	LOC644544	no
Adipose	M10	LOC644580	no
Adipose	M10	LOC644619	no
Adipose	M10	LOC644641	no
Adipose	M10	LOC644667	no
Adipose	M10	LOC644670	no
Adipose	M10	LOC644672	no
Adipose	M10	LOC644760	no
Adipose	M10	LOC644761	no
Adipose	M10	LOC644763	no
Adipose	M10	LOC644809	no
Adipose	M10	LOC644860	no
Adipose	M10	LOC644877	no
Adipose	M10	LOC644908	no
Adipose	M10	LOC644914	yes
Adipose	M10	LOC644928	no
Adipose	M10	LOC644934	no
Adipose	M10	LOC644936	no
Adipose	M10	LOC645084	no
Adipose	M10	LOC645100	no
Adipose	M10	LOC645236	no
Adipose	M10	LOC645362	no
Adipose	M10	LOC645378	no
Adipose	M10	LOC645466	no
Adipose	M10	LOC645489	no
Adipose	M10	LOC645550	no
Adipose	M10	LOC645743	no
Adipose	M10	LOC645762	no
Adipose	M10	LOC645863	no
Adipose	M10	LOC645979	no
Adipose	M10	LOC646214	no
Adipose	M10	LOC646278	no
Adipose	M10	LOC646426	no
Adipose	M10	LOC646434	no
Adipose	M10	LOC646630	no
Adipose	M10	LOC646753	no
Adipose	M10	LOC646791	no
Adipose	M10	LOC646821	no
Adipose	M10	LOC646853	no
Adipose	M10	LOC646900	no
Adipose	M10	LOC646990	no
Adipose	M10	LOC646993	no
Adipose	M10	LOC647009	no
Adipose	M10	LOC647037	no
Adipose	M10	LOC647086	no
Adipose	M10	LOC647276	no
Adipose	M10	LOC647307	no
Adipose	M10	LOC647346	no
Adipose	M10	LOC647456	no
Adipose	M10	LOC647466	no
Adipose	M10	LOC647474	no
Adipose	M10	LOC647543	no
Adipose	M10	LOC647691	no
Adipose	M10	LOC647827	no
Adipose	M10	LOC647859	no
Adipose	M10	LOC647970	no
Adipose	M10	LOC647971	no
Adipose	M10	LOC648057	no
Adipose	M10	LOC648196	no
Adipose	M10	LOC648390	no
Adipose	M10	LOC648399	no
Adipose	M10	LOC648494	no
Adipose	M10	LOC648605	no
Adipose	M10	LOC648608	no
Adipose	M10	LOC648638	no
Adipose	M10	LOC648742	no
Adipose	M10	LOC649023	no
Adipose	M10	LOC649174	no
Adipose	M10	LOC649270	no
Adipose	M10	LOC649555	no
Adipose	M10	LOC649679	no
Adipose	M10	LOC649801	no
Adipose	M10	LOC649873	no
Adipose	M10	LOC649917	no
Adipose	M10	LOC650098	no
Adipose	M10	LOC650157	no
Adipose	M10	LOC650298	no
Adipose	M10	LOC650321	no
Adipose	M10	LOC650546	no
Adipose	M10	LOC650646	no
Adipose	M10	LOC650737	no
Adipose	M10	LOC650795	no
Adipose	M10	LOC651100	no
Adipose	M10	LOC651166	no
Adipose	M10	LOC651169	no
Adipose	M10	LOC651316	no
Adipose	M10	LOC651453	no
Adipose	M10	LOC651621	no
Adipose	M10	LOC651777	no
Adipose	M10	LOC651872	no
Adipose	M10	LOC651919	no
Adipose	M10	LOC652164	no
Adipose	M10	LOC652175	no
Adipose	M10	LOC652264	no
Adipose	M10	LOC652291	no
Adipose	M10	LOC652324	no
Adipose	M10	LOC652458	no
Adipose	M10	LOC652470	no
Adipose	M10	LOC652489	no
Adipose	M10	LOC652615	no
Adipose	M10	LOC652627	no
Adipose	M10	LOC652640	no
Adipose	M10	LOC652657	no
Adipose	M10	LOC652675	no
Adipose	M10	LOC652684	no
Adipose	M10	LOC652725	no
Adipose	M10	LOC652903	no
Adipose	M10	LOC652993	no
Adipose	M10	LOC653075	no
Adipose	M10	LOC653080	no
Adipose	M10	LOC653082	no
Adipose	M10	LOC653125	no
Adipose	M10	LOC653189	no
Adipose	M10	LOC653199	no
Adipose	M10	LOC653204	no
Adipose	M10	LOC653232	no
Adipose	M10	LOC653314	no
Adipose	M10	LOC653319	no
Adipose	M10	LOC653337	no
Adipose	M10	LOC653375	no
Adipose	M10	LOC653377	no
Adipose	M10	LOC653421	no
Adipose	M10	LOC653479	no
Adipose	M10	LOC653487	no
Adipose	M10	LOC653506	no
Adipose	M10	LOC653521	no
Adipose	M10	LOC653631	no
Adipose	M10	LOC653643	no
Adipose	M10	LOC653853	no
Adipose	M10	LOC653881	no
Adipose	M10	LOC653895	no
Adipose	M10	LOC653994	no
Adipose	M10	LOC654074	no
Adipose	M10	LOC654116	no
Adipose	M10	LOC654121	no
Adipose	M10	LOC654174	no
Adipose	M10	LOC654189	no
Adipose	M10	LOC723972	no
Adipose	M10	LOC727758	no
Adipose	M10	LOC727825	no
Adipose	M10	LOC727866	no
Adipose	M10	LOC727884	no
Adipose	M10	LOC727914	no
Adipose	M10	LOC727962	no
Adipose	M10	LOC727984	no
Adipose	M10	LOC728026	no
Adipose	M10	LOC728070	no
Adipose	M10	LOC728115	no
Adipose	M10	LOC728153	no
Adipose	M10	LOC728324	no
Adipose	M10	LOC728411	no
Adipose	M10	LOC728452	no
Adipose	M10	LOC728467	no
Adipose	M10	LOC728492	no
Adipose	M10	LOC728499	no
Adipose	M10	LOC728505	no
Adipose	M10	LOC728510	no
Adipose	M10	LOC728532	no
Adipose	M10	LOC728533	no
Adipose	M10	LOC728537	no
Adipose	M10	LOC728553	no
Adipose	M10	LOC728565	no
Adipose	M10	LOC728566	no
Adipose	M10	LOC728576	no
Adipose	M10	LOC728636	no
Adipose	M10	LOC728640	no
Adipose	M10	LOC728673	no
Adipose	M10	LOC728739	no
Adipose	M10	LOC728790	no
Adipose	M10	LOC728823	no
Adipose	M10	LOC728825	no
Adipose	M10	LOC728873	no
Adipose	M10	LOC728937	no
Adipose	M10	LOC729009	yes
Adipose	M10	LOC729020	no
Adipose	M10	LOC729082	no
Adipose	M10	LOC729086	yes
Adipose	M10	LOC729200	no
Adipose	M10	LOC729209	no
Adipose	M10	LOC729236	no
Adipose	M10	LOC729264	no
Adipose	M10	LOC729273	no
Adipose	M10	LOC729291	no
Adipose	M10	LOC729335	no
Adipose	M10	LOC729339	no
Adipose	M10	LOC729340	yes
Adipose	M10	LOC729372	no
Adipose	M10	LOC729394	no
Adipose	M10	LOC729433	no
Adipose	M10	LOC729570	no
Adipose	M10	LOC729587	no
Adipose	M10	LOC729595	no
Adipose	M10	LOC729687	no
Adipose	M10	LOC729706	no
Adipose	M10	LOC729708	no
Adipose	M10	LOC729780	no
Adipose	M10	LOC729841	no
Adipose	M10	LOC729852	no
Adipose	M10	LOC729898	no
Adipose	M10	LOC729970	no
Adipose	M10	LOC729992	no
Adipose	M10	LOC730005	no
Adipose	M10	LOC730029	no
Adipose	M10	LOC730063	no
Adipose	M10	LOC730074	no
Adipose	M10	LOC730134	no
Adipose	M10	LOC730234	no
Adipose	M10	LOC730255	no
Adipose	M10	LOC730273	no
Adipose	M10	LOC730278	yes
Adipose	M10	LOC730324	no
Adipose	M10	LOC730358	no
Adipose	M10	LOC730534	no
Adipose	M10	LOC730744	no
Adipose	M10	LOC730877	no
Adipose	M10	LOC730919	no
Adipose	M10	LOC730964	no
Adipose	M10	LOC731096	no
Adipose	M10	LOC731365	no
Adipose	M10	LOC731724	no
Adipose	M10	LOC731742	no
Adipose	M10	LOC731751	no
Adipose	M10	LOC731777	yes
Adipose	M10	LOC731915	no
Adipose	M10	LOC731950	no
Adipose	M10	LOC731969	no
Adipose	M10	LOC732160	no
Adipose	M10	LOC732165	no
Adipose	M10	LOC732316	no
Adipose	M10	LOC732425	no
Adipose	M10	LOC732432	yes
Adipose	M10	LOC90624	no
Adipose	M10	LOC91431	no
Adipose	M10	LOC91461	no
Adipose	M10	LOC92659	no
Adipose	M10	LONP2	no
Adipose	M10	LOXHD1	no
Adipose	M10	LPHN2	no
Adipose	M10	LPL	no
Adipose	M10	LRCH3	no
Adipose	M10	LRP1B	no
Adipose	M10	LRP5	no
Adipose	M10	LRRC16A	no
Adipose	M10	LRRC34	no
Adipose	M10	LRRC37A	no
Adipose	M10	LRRC6	no
Adipose	M10	LRRK1	no
Adipose	M10	LRRK2	no
Adipose	M10	LRTOMT	no
Adipose	M10	LSAMP	no
Adipose	M10	LSG1	no
Adipose	M10	LSM5	no
Adipose	M10	LSP1	no
Adipose	M10	LYAR	no
Adipose	M10	LYPD6B	no
Adipose	M10	LYRM1	no
Adipose	M10	LYRM7	no
Adipose	M10	LYSMD1	no
Adipose	M10	MACROD2	no
Adipose	M10	MAEA	no
Adipose	M10	MAGEA11	no
Adipose	M10	MAGEE1	no
Adipose	M10	MAGEL2	no
Adipose	M10	MAGI1	no
Adipose	M10	MAGI3	no
Adipose	M10	MAGOH	no
Adipose	M10	MAGOHB	no
Adipose	M10	MAK10	no
Adipose	M10	MAK16	no
Adipose	M10	MAN1A1	no
Adipose	M10	MAN2A1	no
Adipose	M10	MANEA	no
Adipose	M10	MANSC1	no
Adipose	M10	MAOA	no
Adipose	M10	MAP1LC3B	no
Adipose	M10	MAP1LC3C	no
Adipose	M10	MAP3K1	no
Adipose	M10	MAP3K4	no
Adipose	M10	MAP3K7IP2	no
Adipose	M10	MAP9	no
Adipose	M10	MAPK10	no
Adipose	M10	MAPK7	no
Adipose	M10	MAPKAPK5	no
Adipose	M10	MAPKSP1	no
Adipose	M10	MARK3	no
Adipose	M10	MASTL	no
Adipose	M10	MATN3	no
Adipose	M10	MBD1	no
Adipose	M10	MBD2	no
Adipose	M10	MBNL1	no
Adipose	M10	MCAM	no
Adipose	M10	MCM3	no
Adipose	M10	MCPH1	no
Adipose	M10	MCTS1	yes
Adipose	M10	MDM1	no
Adipose	M10	MDP1	no
Adipose	M10	MED13	no
Adipose	M10	MED17	no
Adipose	M10	MED21	no
Adipose	M10	MED23	yes
Adipose	M10	MEG8	no
Adipose	M10	MEIS2	no
Adipose	M10	MEIS3	no
Adipose	M10	MEN1	no
Adipose	M10	METRNL	no
Adipose	M10	METT11D1	yes
Adipose	M10	METTL2A	no
Adipose	M10	METTL7A	yes
Adipose	M10	MFN2	no
Adipose	M10	MFSD10	no
Adipose	M10	MGAT2	no
Adipose	M10	MGC15634	no
Adipose	M10	MGC16384	no
Adipose	M10	MGC23284	no
Adipose	M10	MGC2752	no
Adipose	M10	MGC3032	no
Adipose	M10	MGC33948	no
Adipose	M10	MGC35361	no
Adipose	M10	MGC39372	no
Adipose	M10	MGC39900	no
Adipose	M10	MGC57346	no
Adipose	M10	MGC72104	no
Adipose	M10	MIA3	no
Adipose	M10	MIB1	no
Adipose	M10	MID1IP1	no
Adipose	M10	MINPP1	no
Adipose	M10	MIR1267	no
Adipose	M10	MIR130A	no
Adipose	M10	MIR29B1	no
Adipose	M10	MIR450A1	no
Adipose	M10	MIR644	no
Adipose	M10	MIRLET7D	no
Adipose	M10	MKI67IP	no
Adipose	M10	MKRN2	no
Adipose	M10	MLL3	no
Adipose	M10	MLLT10	no
Adipose	M10	MMADHC	no
Adipose	M10	MMGT1	no
Adipose	M10	MMRN2	no
Adipose	M10	MMS19	no
Adipose	M10	MMS19L	no
Adipose	M10	MNAT1	yes
Adipose	M10	MOBKL1B	no
Adipose	M10	MORC4	no
Adipose	M10	MORF4L1	no
Adipose	M10	MOSPD1	no
Adipose	M10	MOV10	no
Adipose	M10	MPRIP	no
Adipose	M10	MPV17L	no
Adipose	M10	MRPL15	yes
Adipose	M10	MRPL19	no
Adipose	M10	MRPL23	no
Adipose	M10	MRPL28	no
Adipose	M10	MRPL30	no
Adipose	M10	MRPL34	no
Adipose	M10	MRPL42	no
Adipose	M10	MRPL42P5	no
Adipose	M10	MRPL48	no
Adipose	M10	MRPL50	no
Adipose	M10	MRPL53	no
Adipose	M10	MRPL54	no
Adipose	M10	MRPL9	no
Adipose	M10	MRPS11	yes
Adipose	M10	MRPS17	no
Adipose	M10	MRPS24	no
Adipose	M10	MS4A4A	yes
Adipose	M10	MSH2	no
Adipose	M10	MSI2	no
Adipose	M10	MSL2	no
Adipose	M10	MSTO1	no
Adipose	M10	MTA2	no
Adipose	M10	MTA3	no
Adipose	M10	MTERFD2	no
Adipose	M10	MTFR1	no
Adipose	M10	MTIF3	no
Adipose	M10	MTMR1	no
Adipose	M10	MTMR15	no
Adipose	M10	MTMR6	yes
Adipose	M10	MTPN	no
Adipose	M10	MTRR	no
Adipose	M10	MTUS1	no
Adipose	M10	MTX2	no
Adipose	M10	MUC4	no
Adipose	M10	MYADM	no
Adipose	M10	MYCT1	no
Adipose	M10	MYL5	no
Adipose	M10	MYO10	no
Adipose	M10	MYO18A	no
Adipose	M10	MYO1B	yes
Adipose	M10	MYO1H	no
Adipose	M10	MYO5A	no
Adipose	M10	MYO5C	no
Adipose	M10	MYOM2	no
Adipose	M10	Magmas	yes
Adipose	M10	N6AMT1	no
Adipose	M10	NAF1	no
Adipose	M10	NAIF1	no
Adipose	M10	NANP	no
Adipose	M10	NANS	no
Adipose	M10	NAP1L4	no
Adipose	M10	NAPG	no
Adipose	M10	NARF	no
Adipose	M10	NARS	yes
Adipose	M10	NAT12	no
Adipose	M10	NAT13	yes
Adipose	M10	NAT5	no
Adipose	M10	NBLA00301	no
Adipose	M10	NCAPG2	no
Adipose	M10	NCOA3	no
Adipose	M10	NCOA5	no
Adipose	M10	NCOA6	no
Adipose	M10	NCOR1	yes
Adipose	M10	NCRNA00152	no
Adipose	M10	NCRNA00153	no
Adipose	M10	NDC80	no
Adipose	M10	NDUFA11	yes
Adipose	M10	NDUFA12	no
Adipose	M10	NDUFA2	no
Adipose	M10	NDUFA4L2	no
Adipose	M10	NDUFB1	no
Adipose	M10	NDUFB2	yes
Adipose	M10	NDUFB7	yes
Adipose	M10	NDUFC2	no
Adipose	M10	NDUFV1	no
Adipose	M10	NECAB1	no
Adipose	M10	NEDD9	no
Adipose	M10	NEIL1	no
Adipose	M10	NET1	no
Adipose	M10	NFATC1	no
Adipose	M10	NFE2L3	no
Adipose	M10	NFIB	no
Adipose	M10	NFKBIA	no
Adipose	M10	NFKBIB	no
Adipose	M10	NIN	no
Adipose	M10	NIPAL2	no
Adipose	M10	NIPSNAP3A	no
Adipose	M10	NKIRAS1	no
Adipose	M10	NKX3.1	no
Adipose	M10	NLE1	no
Adipose	M10	NLK	no
Adipose	M10	NLRP1	no
Adipose	M10	NME1.NME2	no
Adipose	M10	NMI	no
Adipose	M10	NMT2	no
Adipose	M10	NOC3L	no
Adipose	M10	NOLA1	no
Adipose	M10	NONO	no
Adipose	M10	NOVA1	no
Adipose	M10	NPAS3	no
Adipose	M10	NPHP1	no
Adipose	M10	NPHP3	no
Adipose	M10	NPR1	no
Adipose	M10	NPTN	no
Adipose	M10	NR1D1	no
Adipose	M10	NR2C1	no
Adipose	M10	NR2C2	yes
Adipose	M10	NR2F6	no
Adipose	M10	NRCAM	no
Adipose	M10	NRN1	no
Adipose	M10	NSBP1	no
Adipose	M10	NT5C2	no
Adipose	M10	NT5E	no
Adipose	M10	NTNG1	no
Adipose	M10	NUAK1	no
Adipose	M10	NUBP2	no
Adipose	M10	NUCB2	yes
Adipose	M10	NUDCD1	no
Adipose	M10	NUDCD2	no
Adipose	M10	NUDT16	no
Adipose	M10	NUDT16L1	no
Adipose	M10	NUFIP2	no
Adipose	M10	NUP153	no
Adipose	M10	NUP35	no
Adipose	M10	NUP50	no
Adipose	M10	NUP85	no
Adipose	M10	NUPL2	no
Adipose	M10	NUS1	no
Adipose	M10	NXF1	yes
Adipose	M10	NXT2	no
Adipose	M10	OCRL	no
Adipose	M10	ODF2L	no
Adipose	M10	OFD1	no
Adipose	M10	OGG1	no
Adipose	M10	OPA1	no
Adipose	M10	OR10J1	no
Adipose	M10	OR2A1	no
Adipose	M10	OR2A20P	no
Adipose	M10	OR2A9P	no
Adipose	M10	OR2B2	no
Adipose	M10	OR52B6	no
Adipose	M10	OR52N5	no
Adipose	M10	ORMDL2	no
Adipose	M10	OSBPL11	no
